Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
16.21,0,0.2667758112152110990897516032,0.266775811215211,0.260954460452642,0.266775811215211,0.260954460452642,0,0,0,0,4.701496026295272345245097134,36.365849353788750293333232864,42.379761214306493705439661846,957270300
16.22,0,0.2667658137733259403741322578,0.266765813773326,0.260944463010757,0.266765813773326,0.260944463010757,0,0,0,0,4.7003244945183731915257311664,36.356783040894598418198098507,42.374509913670725807021866997,957860800
16.23,0,0.2667558303465443305305486593,0.266755830346544,0.260934479583976,0.266755830346544,0.260934479583976,0,0,0,0,4.6991548044968770268375131082,36.347726530147278212278133806,42.36926529992604330082989816,958451400
16.24,0,0.2667458707164180350986246149,0.266745870716418,0.260924519953849,0.266745870716418,0.260924519953849,0,0,0,0,4.6979869031190119822064518532,36.338679738570315823009764602,42.364027384714990679388022538,959041900
16.25,0,0.2667359140923313895667168630,0.266735914092331,0.260914563329763,0.266735914092331,0.260914563329763,0,0,0,0,4.6968203739344967803143738888,36.329625821677911685260292795,42.358786307081264666797139962,959632500
16.26,0,0.2667259812547373857639442142,0.266725981254737,0.260904630492169,0.266725981254737,0.260904630492169,0,0,0,0,4.6956556173328715521872881052,36.320588542090412442665162078,42.353556207286288721189937197,960223000
16.27,0,0.2667160627607566357549684534,0.266716062760757,0.260894711998188,0.266716062760757,0.260894711998188,0,0,0,0,4.6944930729979213725930665929,36.311561344391549778139578711,42.348332470988834672057784451,960813600
16.28,0,0.2667061473044616210140941375,0.266706147304462,0.260884796541893,0.266706147304462,0.260884796541893,0,0,0,0,4.6933315343545746965146954422,36.302526903121569186418623731,42.343105958516008627546564624,961404200
16.29,0,0.2666962552281102867745953410,0.26669625522811,0.260874904465542,0.26669625522811,0.260874904465542,0,0,0,0,4.6921721008525519508060923433,36.293508778045866847271274912,42.337889782777585199850112454,961994800
16.30,0,0.2666863863091272893563748630,0.266686386309127,0.260865035546559,0.266686386309127,0.260865035546559,0,0,0,0,4.6910140845913028862781521865,36.2844885470491693064707732,42.332673462423057922858725331,962585200
16.31,0,0.2666765213686445617041960198,0.266676521368645,0.260855170606076,0.266676521368645,0.260855170606076,0,0,0,0,4.6898578734924352818708382606,36.275478646587355503259448305,42.327464163381738821556040823,963175700
16.32,0,0.2666666597472215207304909525,0.266666659747222,0.260845308984653,0.266666659747222,0.260845308984653,0,0,0,0,4.6887034144430645644380682573,36.266480150251509221761399867,42.322262610978895191162050836,963766300
16.33,0,0.2666568311418446328179794998,0.266656831141845,0.260835480379276,0.266656831141845,0.260835480379276,0,0,0,0,4.6875506792887348368767826643,36.257478719531737504855903367,42.317059994250815109658653415,964356900
16.34,0,0.2666470162826708183287647383,0.266647016282671,0.260825665520102,0.266647016282671,0.260825665520102,0,0,0,0,4.6863993952917855260408991749,36.248487909917232482280226686,42.31186502078083985877552977,964947400
16.35,0,0.2666372043847279180244395097,0.266637204384728,0.260815853622159,0.266637204384728,0.260815853622159,0,0,0,0,4.6852498200153357348273582771,36.239506802109999535106477831,42.306676785952558971465336591,965538000
16.36,0,0.2666274065657915394846800637,0.266627406565792,0.260806055803223,0.266627406565792,0.260806055803223,0,0,0,0,4.6841020432107775661331004626,36.230525145058304474926461026,42.301488847571684653501856599,966128500
16.37,0,0.2666176407451795599068335666,0.26661764074518,0.260796289982611,0.26661764074518,0.260796289982611,0,0,0,0,4.6829560108009704468120434196,36.221554130357212881508949573,42.296308171604634240116009225,966719000
16.38,0,0.2666078692614069392087753507,0.266607869261407,0.260786518498838,0.266607869261407,0.260786518498838,0,0,0,0,4.6818113465007184797611276401,36.212586217780550637694801201,42.291130592339979312031744744,967309500
16.39,0,0.2665981210627012787266103784,0.266598121062701,0.260776770300133,0.266598121062701,0.260776770300133,0,0,0,0,4.6806685025423974157912480121,36.203625288915992960594751505,42.285957911740370067921315757,967900100
16.40,0,0.2665883952384154611770335180,0.266588395238416,0.260767044475847,0.266588395238416,0.260767044475847,0,0,0,0,4.6795273078233907098853906281,36.194671339539722615225916607,42.28079034441421697915889673,968490600
16.41,0,0.2665786623488736432372211169,0.266578662348874,0.260757311586305,0.266578662348874,0.260757311586305,0,0,0,0,4.6783875030636474368114275753,36.185717058816403974804102341,42.27562371604620067208093322,969081200
16.42,0,0.2665689535060982385016012117,0.266568953506098,0.26074760274353,0.266568953506098,0.26074760274353,0,0,0,0,4.6772499164230960515523449457,36.176776633539188358618847128,42.270465689976421061878084113,969671700
16.43,0,0.2665592672486120911160797350,0.266559267248612,0.260737916486044,0.266559267248612,0.260737916486044,0,0,0,0,4.6761132500252363049190376303,36.167838883723261677610247246,42.265311059549922852956886063,970262300
16.44,0,0.2665495836399733718991524493,0.266549583639973,0.260728232877405,0.266549583639973,0.260728232877405,0,0,0,0,4.674978759727359299808446117,36.158905352892882843762487688,42.260159135164102045479307271,970852900
16.45,0,0.2665399143832222223038371750,0.266539914383222,0.260718563620654,0.266539914383222,0.260718563620654,0,0,0,0,4.6738459253564411391175108963,36.149985011629478590472503704,42.255016119329178425011819525,971443400
16.46,0,0.2665302674260714312613501468,0.266530267426071,0.260708916663503,0.266530267426071,0.260708916663503,0,0,0,0,4.6727145001109449257431724603,36.141064902315706746496423054,42.249874342603756524046613654,972033900
16.47,0,0.2665206331021079226204581453,0.266520633102108,0.260699282339539,0.266520633102108,0.260699282339539,0,0,0,0,4.6715848192245587344533028975,36.132151702616047273320081921,42.24473747856618468141047036,972624400
16.48,0,0.2665110023437410423151510812,0.266511002343741,0.260689651581172,0.266511002343741,0.260689651581172,0,0,0,0,4.6704565188821830202308882972,36.123241241007712237978950684,42.239603427408709100181297561,973215000
16.49,0,0.2665013945949649463827194858,0.266501394594965,0.260680043832396,0.266501394594965,0.260680043832396,0,0,0,0,4.6693302967868398859728691513,36.114348383280796931323704229,42.234480432894859026788449608,973805500
16.50,0,0.2664918084039584336183785005,0.266491808403958,0.26067045764139,0.266491808403958,0.26067045764139,0,0,0,0,4.6682054255891184064471175483,36.105449983237469330389417747,42.229355177347035356744069817,974396100
16.51,0,0.2664822162120069000302866857,0.266482216212007,0.260660865449438,0.266482216212007,0.260660865449438,0,0,0,0,4.6670819578458240366366195797,36.096556647311345102241303264,42.224234125064140404097094094,974986600
16.52,0,0.2664726465700288935133103188,0.266472646570029,0.26065129580746,0.266472646570029,0.26065129580746,0,0,0,0,4.6659604855601925273522701355,36.087677637760212772449993252,42.219122201919882970349207111,975577200
16.53,0,0.2664631009166084740045062743,0.266463100916608,0.26064175015404,0.266463100916608,0.26064175015404,0,0,0,0,4.6648404782353386575340325056,36.078802105658753660083058436,42.214013413643302292815745022,976167700
16.54,0,0.2664535558053915483875464644,0.266453555805392,0.260632205042823,0.266453555805392,0.260632205042823,0,0,0,0,4.6637221270738941779928015785,36.069928245932258712882994921,42.208906392128563172661815629,976758300
16.55,0,0.2664440260565480517153195688,0.266444026056548,0.260622675293979,0.266444026056548,0.260622675293979,0,0,0,0,4.6626052257868378676685406456,36.06105951228460007592740658,42.203803532567207913531854783,977348700
16.56,0,0.2664345274576262328939982547,0.266434527457626,0.260613176695058,0.266434527457626,0.260613176695058,0,0,0,0,4.6614898867823971534151673981,36.052201781786284322818120902,42.198708303688902690005635908,977939300
16.57,0,0.2664250214426378805905614076,0.266425021442638,0.260603670680069,0.266425021442638,0.260603670680069,0,0,0,0,4.6603764092180474620865995248,36.043351447562862521469826358,42.193618083362245252616954449,978529900
16.58,0,0.2664155287218849674795802395,0.266415528721885,0.260594177959316,0.266415528721885,0.260594177959316,0,0,0,0,4.6592645565021198965797775157,36.034501312269754649693684135,42.188528743928662781320016234,979120400
16.59,0,0.2664060481914746665524467954,0.266406048191475,0.260584697428906,0.266406048191475,0.260584697428906,0,0,0,0,4.6581541088942615597916418609,36.02565768914826883554454422,42.183444460830555869046508398,979711000
16.60,0,0.2663966009465488495583247672,0.266396600946549,0.26057525018398,0.266396600946549,0.26057525018398,0,0,0,0,4.6570453610902248785761102523,36.016832841488085366623882265,42.178372394881072241113927649,980301500
16.61,0,0.2663871548826835727161165293,0.266387154882684,0.260565804120115,0.266387154882684,0.260565804120115,0,0,0,0,4.6559379639188899558301231774,36.007993493947405031088201047,42.173292503401305668303795848,980892100
16.62,0,0.2663777134276895302872506405,0.26637771342769,0.260556362665121,0.26637771342769,0.260556362665121,0,0,0,0,4.6548325621553762184075983272,35.999170767032920225503127772,42.168223099982808658303473346,981482600
16.63,0,0.2663683028624389355198414105,0.266368302862439,0.26054695209987,0.266368302862439,0.26054695209987,0,0,0,0,4.6537281705948077692054761916,35.990352052883610166401789767,42.163157718070581893034286487,982073100
16.64,0,0.2663588958462688897177476139,0.266358895846269,0.2605375450837,0.266358895846269,0.2605375450837,0,0,0,0,4.6526258629276830350776744618,35.981541719056620500445504429,42.158097619767901033132858928,982663600
16.65,0,0.2663495013300920843705702928,0.266349501330092,0.260528150567524,0.266349501330092,0.260528150567524,0,0,0,0,4.6515248734416037949641564273,35.972737593824078346693687641,42.153042478028357478519451155,983254200
16.66,0,0.2663401287351443681810754225,0.266340128735144,0.260518777972576,0.266340128735144,0.260518777972576,0,0,0,0,4.6504256421058364757188397787,35.963937293055360418095150252,42.147990235299083388908983462,983844700
16.67,0,0.2663307589627167510443639717,0.266330758962717,0.260509408200148,0.266330758962717,0.260509408200148,0,0,0,0,4.6493281146083995041956422046,35.955145007160618006563077429,42.142943539377504742499009089,984435300
16.68,0,0.2663214010602629593897514378,0.266321401060263,0.260500050297694,0.266321401060263,0.260500050297694,0,0,0,0,4.6482318100114223072484813974,35.946352282035174761890423446,42.137897818670313007172169513,985025900
16.69,0,0.2663120660637229267315201633,0.266312066063723,0.260490715301154,0.266312066063723,0.260490715301154,0,0,0,0,4.6471368970475726638173206447,35.937566168279029979611047266,42.132857187079800629918555353,985616400
16.70,0,0.2663027438771915704959952427,0.266302743877192,0.260481393114623,0.266302743877192,0.260481393114623,0,0,0,0,4.6460440463210973247130548379,35.92879535900194493815917806,42.127826098973894964665700312,986207000
16.71,0,0.2662934333085946765053183477,0.266293433308595,0.260472082546026,0.266293433308595,0.260472082546026,0,0,0,0,4.6449524661942417449186700669,35.920018156205646758312509707,42.122792242360204295839830855,986797400
16.72,0,0.2662841254903353311168354565,0.266284125490335,0.260462774727767,0.266284125490335,0.260462774727767,0,0,0,0,4.6438626237921103231590156206,35.911253485344748296409041252,42.117766643882512269011235242,987388000
16.73,0,0.2662748498496688316589516142,0.266274849849669,0.2604534990871,0.266274849849669,0.2604534990871,0,0,0,0,4.6427741010589811904601003922,35.902497514284730633773138574,42.112747497032924637131022188,987978600
16.74,0,0.2662655667614416100539825223,0.266265566761442,0.260444215998873,0.266265566761442,0.260444215998873,0,0,0,0,4.6416872862308420976328192695,35.893741768189952035648812067,42.107729059391466713760812552,988569100
16.75,0,0.2662563151355726804370756873,0.266256315135573,0.260434964373004,0.266256315135573,0.260434964373004,0,0,0,0,4.6406020731418628236171355438,35.884993433145380067721779379,42.102715892719915828098003446,989159700
16.76,0,0.2662470663801981594182447365,0.266247066380198,0.26042571561763,0.266247066380198,0.26042571561763,0,0,0,0,4.6395182027756087671378985018,35.876252119403399847199189642,42.097708099132361264064040757,989750200
16.77,0,0.2662378397843645223844479377,0.266237839784365,0.260416489021796,0.266237839784365,0.260416489021796,0,0,0,0,4.6384360103619407352641398386,35.867517568832120712215326104,42.092705065420198271462653073,990340700
16.78,0,0.2662286149655139150525092667,0.266228614965514,0.260407264202945,0.266228614965514,0.260407264202945,0,0,0,0,4.6373551702797928027637316422,35.858784409400077815071785192,42.087703916170634595160979662,990931300
16.79,0,0.2662194119726189631213013800,0.266219411972619,0.26039806121005,0.266219411972619,0.26039806121005,0,0,0,0,4.6362759523789063964905916009,35.850059227381489760199716564,42.082708339251635829677379867,991521900
16.80,0,0.2662102122078504876552123657,0.26621021220785,0.260388861445282,0.26621021220785,0.260388861445282,0,0,0,0,4.6351984219515919714277058073,35.841339988740375335218190479,42.077716989225171609894236481,992112300
16.81,0,0.2662010348298727410022565156,0.266201034829873,0.260379684067304,0.266201034829873,0.260379684067304,0,0,0,0,4.6341225763604992783859691503,35.832628940297422411871276418,42.072731247214210077542883621,992702900
16.82,0,0.2661918589673777721525835035,0.266191858967378,0.260370508204809,0.266191858967378,0.260370508204809,0,0,0,0,4.6330480258845647442192993197,35.823925311403850176676412639,42.067751158365116198873566444,993293400
16.83,0,0.2661827048614720149287865297,0.266182704861472,0.260361354098903,0.266182704861472,0.260361354098903,0,0,0,0,4.6319747827651264718246368061,35.815221222575343771025584358,42.062771851729539068789349368,993884000
16.84,0,0.2661735618852545536605581983,0.266173561885255,0.260352211122686,0.266173561885255,0.260352211122686,0,0,0,0,4.6309035692703612401419449007,35.806526483376598273331388526,42.05779838634362227438220009,994474600
16.85,0,0.2661644220877286744835269272,0.266164422087729,0.26034307132516,0.266164422087729,0.26034307132516,0,0,0,0,4.6298332325567737999821184925,35.797830848020695016176515067,42.052826006594086915867596589,995065100
16.86,0,0.2661553143580994687786488802,0.266155314358099,0.260333963595531,0.266155314358099,0.260333963595531,0,0,0,0,4.6287646133785239302851208712,35.789150156371423638609761834,42.047863322105309975993482353,995655700
16.87,0,0.2661462081211213990538227101,0.266146208121121,0.260324857358553,0.266146208121121,0.260324857358553,0,0,0,0,4.627697619096299381861846928,35.780469649702583817534957607,42.04290136876656337035718669,996246200
16.88,0,0.2661371139961315808817324805,0.266137113996132,0.260315763233563,0.266137113996132,0.260315763233563,0,0,0,0,4.6266323260207835815662143503,35.771797940907151808829845908,42.037945338709148052727043741,996836700
16.89,0,0.2661280419788541768858759092,0.266128041978854,0.260306691216286,0.266128041978854,0.260306691216286,0,0,0,0,4.625568306273082660424232033,35.763132339930996883442315045,42.032994150560935624121896854,997427200
16.90,0,0.2661189716899281155518626386,0.266118971689928,0.26029762092736,0.266118971689928,0.26029762092736,0,0,0,0,4.6245059196068780171607492617,35.754468338429924924521978752,42.028044537673604282520098354,998017800
16.91,0,0.2661099138755349728303644331,0.266109913875535,0.260288563112966,0.266109913875535,0.260288563112966,0,0,0,0,4.6234448294431891067587521295,35.745808022537486220534701731,42.023098235505430865497957608,998608300
16.92,0,0.2661008767814904061997177253,0.26610087678149,0.260279526018922,0.26610087678149,0.260279526018922,0,0,0,0,4.6223853573748170039861127244,35.737157946768223330589286963,42.018158835961228442503467708,999198900
16.93,0,0.2660918521529670841557574977,0.266091852152967,0.260270501390398,0.266091852152967,0.260270501390398,0,0,0,0,4.6213275538211471638258171372,35.728523248297839262156195879,42.013229425569973662699043977,999789400
16.94,0,0.2660828392368218845200727115,0.266082839236822,0.260261488474253,0.266082839236822,0.260261488474253,0,0,0,0,4.620271054950515013131783059,35.719882532750262573880473377,42.008297329725272082119812974,1000380000
16.95,0,0.2660738159081466871054482888,0.266073815908147,0.260252465145578,0.266073815908147,0.260252465145578,0,0,0,0,4.6192161700890289787579281783,35.711249131006065673601806344,42.00337032528506513688310058,1000971000
16.96,0,0.2660648483956061752108570200,0.266064848395606,0.260243497633038,0.266064848395606,0.260243497633038,0,0,0,0,4.6181625871862094875581701868,35.702623810417616874233022054,41.998449304119793340891187586,1001561000
16.97,0,0.2660558592212510009888769777,0.266055859221251,0.260234508458682,0.266055859221251,0.260234508458682,0,0,0,0,4.6171106155679503184724723723,35.694005827692053631271740324,41.993533382243717346738073463,1002152000
16.98,0,0.2660468948495152896882927339,0.266046894849515,0.260225544086947,0.266046894849515,0.260225544086947,0,0,0,0,4.6160598914021528983547524275,35.685387853408723108857818933,41.988618541879416159369030011,1002742000
16.99,0,0.2660379388126445516848496908,0.266037938812645,0.260216588050076,0.266037938812645,0.260216588050076,0,0,0,0,4.6150108016865936540589280407,35.676774808360040526542481967,41.983707277267097400571226873,1003333000
17.00,0,0.2660290075649220112294746017,0.266029007564922,0.260207656802353,0.266029007564922,0.260207656802353,0,0,0,0,4.6139630343703696884819397034,35.668169271650229246937439116,41.978801596096057895687957064,1003923000
17.01,0,0.2660200646487597198581548917,0.26602006464876,0.260198713886191,0.26602006464876,0.260198713886191,0,0,0,0,4.6129168469975591045207279043,35.659564684547312194336271357,41.973897106719249903511254512,1004514000
17.02,0,0.2660111575083193042080263386,0.266011157508319,0.260189806745751,0.266011157508319,0.260189806745751,0,0,0,0,4.6118723417680853290292103355,35.650979071053541758029075585,41.969004750281193790681900936,1005104000
17.03,0,0.2660022576961513001789502807,0.266002257696151,0.260180906933583,0.266002257696151,0.260180906933583,0,0,0,0,4.6108290771772491409473502846,35.642393511645936386999866259,41.964113488592614683300145701,1005695000
17.04,0,0.2659933526463201589089181287,0.26599335264632,0.260172001883752,0.26599335264632,0.260172001883752,0,0,0,0,4.6097873884409352910860426443,35.633807796612439815601622885,41.959222728684052577346907398,1006285000
17.05,0,0.2659844869214923334137399269,0.265984486921492,0.260163136158924,0.265984486921492,0.260163136158924,0,0,0,0,4.6087470411797908823422279018,35.6252283545524704170117591,41.954336740980246088304776036,1006876000
17.06,0,0.2659756249456583037588470704,0.265975624945658,0.26015427418309,0.265975624945658,0.26015427418309,0,0,0,0,4.6077082274697796655268009487,35.616662063647569519378733089,41.949459486691950858185114451,1007466000
17.07,0,0.2659667612915754374222951893,0.265966761291575,0.260145410529007,0.265966761291575,0.260145410529007,0,0,0,0,4.6066707144095470956227478762,35.608097204781130520048043409,41.944584073315353891449364697,1008057000
17.08,0,0.2659579086679151081728445944,0.265957908667915,0.260136557905346,0.265957908667915,0.260136557905346,0,0,0,0,4.6056348098384185994839863726,35.599537096297702676441182277,41.939712113290919786048759258,1008648000
17.09,0,0.2659490917733129612417433004,0.265949091773313,0.260127741010744,0.265949091773313,0.260127741010744,0,0,0,0,4.6046001773065469279214113268,35.590983808218373722395566483,41.934845337391065876701490234,1009238000
17.10,0,0.2659402721956138372528895859,0.265940272195614,0.260118921433045,0.265940272195614,0.260118921433045,0,0,0,0,4.6035671505292972119610316342,35.582432343674340024107508372,41.929980208214843009744070225,1009829000
17.11,0,0.2659314586470281485574450386,0.265931458647028,0.26011010788446,0.265931458647028,0.26011010788446,0,0,0,0,4.6025357555406448503276965794,35.573892156761358766182026001,41.925122497426896986321753716,1010419000
17.12,0,0.2659226720984759492243906813,0.265922672098476,0.260101321335907,0.265922672098476,0.260101321335907,0,0,0,0,4.601505601102164621961369455,35.565359379510273946341001149,41.920270360874182730345270933,1011010000
17.13,0,0.2659138902525514114626800985,0.265913890252551,0.260092539489983,0.265913890252551,0.260092539489983,0,0,0,0,4.600476634057755629758990751,35.556821189902077411646949958,41.915415984034943652493770905,1011600000
17.14,0,0.2659051167171272400225588277,0.265905116717127,0.260083765954559,0.265905116717127,0.260083765954559,0,0,0,0,4.5994496571831626245314553567,35.548300531463897022134520681,41.910572358542384110352089059,1012191000
17.15,0,0.2658963678711781868839616210,0.265896367871178,0.26007501710861,0.265896367871178,0.26007501710861,0,0,0,0,4.5984235801696430612617493633,35.539778677385233138622511887,41.905729473032009542867515651,1012781000
17.16,0,0.2658876163325523836950436838,0.265887616332552,0.260066265569984,0.265887616332552,0.260066265569984,0,0,0,0,4.5973991144128980147177448602,35.531263728190016983657354997,41.900891318701743788155300536,1013372000
17.17,0,0.2658788797813886359900757824,0.265878879781389,0.26005752901882,0.265878879781389,0.26005752901882,0,0,0,0,4.5963762463834662638394051371,35.522756667882258832412578159,41.896058513246451454789244131,1013962000
17.18,0,0.2658701712229275612200127986,0.265870171222928,0.260048820460359,0.265870171222928,0.260048820460359,0,0,0,0,4.5953545451796152354806478844,35.514253929682068608372674982,41.891229456107776191097542677,1014553000
17.19,0,0.2658614536498863791210043121,0.265861453649886,0.260040102887318,0.265861453649886,0.260040102887318,0,0,0,0,4.5943341404436513846244591942,35.505750028853609437148690797,41.886400591543189639662077346,1015144000
17.20,0,0.2658527507336169540808370813,0.265852750733617,0.260031399971048,0.265852750733617,0.260031399971048,0,0,0,0,4.5933156262967581099956883538,35.497265954410912145195154311,41.881583990431960802385350532,1015734000
17.21,0,0.2658440651168039127780736274,0.265844065116804,0.260022714354235,0.265844065116804,0.260022714354235,0,0,0,0,4.5922980296788391905342986537,35.488771259183375440176174339,41.87676228460417437622771921,1016325000
17.22,0,0.2658353944530444443991868038,0.265835394453044,0.260014043690476,0.265835394453044,0.260014043690476,0,0,0,0,4.5912824260720257291372305842,35.480300403812272518074554317,41.871955154182795248144321602,1016915000
17.23,0,0.2658267317759749313241047850,0.265826731775975,0.260005381013406,0.265826731775975,0.260005381013406,0,0,0,0,4.5902676062077128287014246381,35.471817358478579616331620903,41.867142132039135549335707187,1017506000
17.24,0,0.2658180727297033112791540268,0.265818072729703,0.259996721967135,0.265818072729703,0.259996721967135,0,0,0,0,4.5892544263021272400377757012,35.463346290214715994893719453,41.862336874465491032673992462,1018096000
17.25,0,0.2658094522848798835913791161,0.26580945228488,0.259988101522311,0.26580945228488,0.259988101522311,0,0,0,0,4.5882428194653180660432242667,35.4548858173616088045992299,41.857538619164230830928475596,1018687000
17.26,0,0.2658008161493617712940400176,0.265800816149362,0.259979465386793,0.265800816149362,0.259979465386793,0,0,0,0,4.5872324339955614096147108222,35.446426990795606514130768622,41.852742351706991887485107823,1019277000
17.27,0,0.2657922073039951928164699963,0.265792207303995,0.259970856541427,0.265792207303995,0.259970856541427,0,0,0,0,4.5862236309865393736491758604,35.437977247859355569792539023,41.847952133108699775220758338,1019868000
17.28,0,0.2657836030636181031035582282,0.265783603063618,0.25996225230105,0.265783603063618,0.25996225230105,0,0,0,0,4.5852160085757403850005370697,35.429524311635428145744646797,41.843160975551062202635752846,1020458000
17.29,0,0.2657750064171047994845645927,0.265775006417105,0.259953655654536,0.265775006417105,0.259953655654536,0,0,0,0,4.5842096309469858705227121399,35.421074237568855145367689991,41.838372505886838903659327383,1021049000
17.30,0,0.2657664340556002285897933344,0.2657664340556,0.259945083293032,0.2657664340556,0.259945083293032,0,0,0,0,4.5832047920094442851986871647,35.412637762695167144936592424,41.833592904681106404848799864,1021639000
17.31,0,0.2657578689781261006054074521,0.265757868978126,0.259936518215558,0.265757868978126,0.259936518215558,0,0,0,0,4.5822015955984760277533114293,35.404216466741701914486867525,41.828822990473596472471050229,1022230000
17.32,0,0.2657493051397302953125687602,0.26574930513973,0.259927954377162,0.26574930513973,0.259927954377162,0,0,0,0,4.5811995743158115531695710256,35.395782013110154874650292208,41.824046003131115850621684012,1022821000
17.33,0,0.2657407555682174753622895249,0.265740755568217,0.259919404805649,0.265740755568217,0.259919404805649,0,0,0,0,4.5801990754830652883013836448,35.387365650356206674002471726,41.819280648896448247941518977,1023411000
17.34,0,0.2657322135811953849789009694,0.265732213581195,0.259910862818627,0.265732213581195,0.259910862818627,0,0,0,0,4.5791998267116666600026669757,35.378947745234255010002997689,41.814515242758026484552126968,1024002000
17.35,0,0.2657237058490223801059234508,0.265723705849022,0.259902355086454,0.265723705849022,0.259902355086454,0,0,0,0,4.5782017610650404472133843092,35.370541032478718029435742601,41.809757697273895109296207573,1024592000
17.36,0,0.2657151953933185837721647058,0.265715195393319,0.25989384463075,0.265715195393319,0.25989384463075,0,0,0,0,4.5772052396361030767874533356,35.36213589665240878198165577,41.805001592525708970420847163,1025183000
17.37,0,0.2657066987890743334354530633,0.265706698789074,0.259885348026506,0.265706698789074,0.259885348026506,0,0,0,0,4.5762099779517432995357689442,35.353735454984119988248336518,41.800249238305041501303142494,1025773000
17.38,0,0.2656982101540006391621754652,0.265698210154001,0.259876859391432,0.265698210154001,0.259876859391432,0,0,0,0,4.5752162180551935704413172259,35.345339868976296283716042745,41.795500387585465021542027586,1026364000
17.39,0,0.2656897363570231929774593351,0.265689736357023,0.259868385594455,0.265689736357023,0.259868385594455,0,0,0,0,4.5742237151701989642719702702,35.336948997648955244464104904,41.790755293314111384215319128,1026954000
17.40,0,0.2656812685269360229355413738,0.265681268526936,0.259859917764367,0.265681268526936,0.259859917764367,0,0,0,0,4.5732326854282819360107141663,35.328572467769412107078477725,41.786019557779600780362863441,1027545000
17.41,0,0.2656728252190715744932124506,0.265672825219072,0.259851474456503,0.265672825219072,0.259851474456503,0,0,0,0,4.5722428961547102364684438063,35.320191543456873314010272914,41.781281996737959031570802736,1028135000
17.42,0,0.2656643794809388023023340237,0.265664379480939,0.25984302871837,0.265664379480939,0.25984302871837,0,0,0,0,4.5712547084522396445851224797,35.311822458433593698789863555,41.776552064679197804541451241,1028726000
17.43,0,0.2656559443305028057998832361,0.265655944330503,0.259834593567934,0.265655944330503,0.259834593567934,0,0,0,0,4.5702675755067412351286222748,35.30345753964387299986991897,41.771825816779771410110913889,1029317000
17.44,0,0.2656475329849337493281089532,0.265647532984934,0.259826182222365,0.265647532984934,0.259826182222365,0,0,0,0,4.5692821328768184630819292836,35.295098128062452268249506637,41.767103171905040627354818825,1029907000
17.45,0,0.2656391186006192768843063196,0.265639118600619,0.259817767838051,0.265639118600619,0.259817767838051,0,0,0,0,4.568297768139653755298961197,35.286746349305381124453037625,41.762386296816143017805822374,1030498000
17.46,0,0.2656307200079564561772993559,0.265630720007956,0.259809369245388,0.265630720007956,0.259809369245388,0,0,0,0,4.5673146249513375386336357022,35.278391734110743255870173025,41.757668554596319699183415457,1031088000
17.47,0,0.2656223263743158016003930150,0.265622326374316,0.259800975611747,0.265622326374316,0.259800975611747,0,0,0,0,4.5663330229329595920259160915,35.270050219363597269751452652,41.752959272256480941022150474,1031679000
17.48,0,0.2656139685191507315904345085,0.265613968519151,0.259792617756582,0.265613968519151,0.259792617756582,0,0,0,0,4.5653526258947526662866972555,35.261706759345583157010712783,41.748249683055076444257877992,1032269000
17.49,0,0.2656056066207903247087152027,0.26560560662079,0.259784255858222,0.26560560662079,0.259784255858222,0,0,0,0,4.5643737293200728643129196816,35.253374479092491980540225319,41.743547420457038352101814133,1032860000
17.50,0,0.2655972494877718729295203170,0.265597249487772,0.259775898725203,0.265597249487772,0.259775898725203,0,0,0,0,4.5633960608742886129585010629,35.245040807696784202654960058,41.738845147927034336108345038,1033450000
17.51,0,0.2655889183093521947182926792,0.265588918309352,0.259767567546784,0.265588918309352,0.259767567546784,0,0,0,0,4.562419850408087367206427488,35.236725766864323774745463292,41.73415482482712675735824111,1034041000
17.52,0,0.2655805818831808084314006525,0.265580581883181,0.259759231120612,0.265580581883181,0.259759231120612,0,0,0,0,4.5614448394309165257815482469,35.228404632293177996739426791,41.729461634979492383926511772,1034631000
17.53,0,0.2655722627078286985742567737,0.265572262707829,0.25975091194526,0.265572262707829,0.25975091194526,0,0,0,0,4.5604710006841625436668494288,35.220088154388835433995938112,41.724772212175742215571524008,1035222000
17.54,0,0.2655639630816936298102883689,0.265563963081694,0.259742612319125,0.265563963081694,0.259742612319125,0,0,0,0,4.5594986934512688477162487263,35.211784853228338232970461946,41.720091268456503530669760626,1035813000
17.55,0,0.2655556581882422046063450900,0.265555658188242,0.259734307425674,0.265555658188242,0.259734307425674,0,0,0,0,4.5585279320265785408266866276,35.203485776054855754736432987,41.715413281375786921061909437,1036403000
17.56,0,0.2655473802439358631930747243,0.265547380243936,0.259726029481367,0.265547380243936,0.259726029481367,0,0,0,0,4.5575579605585100498520808233,35.195185741401137401797966445,41.710736145038543365465837784,1036994000
17.57,0,0.2655391160193212397364836573,0.265539116019321,0.259717765256753,0.265539116019321,0.259717765256753,0,0,0,0,4.5565898687343828016463490044,35.186896933201007930477538961,41.706065775001424616685715557,1037584000
17.58,0,0.2655308490384031171042995959,0.265530849038403,0.259709498275834,0.265530849038403,0.259709498275834,0,0,0,0,4.5556225918323535751494544596,35.178612527997999766291096363,41.701399500141642008401254376,1038175000
